metric,variant,param,coef,std_err,pvalue
total_words,hac,mo_9,-1716.2622290704107,444.13560498872886,0.00011141952213901656
total_words,hac,mo_10,-1628.3077949826547,758.2411192764046,0.03175507136843591
total_words,hac,mo_11,-1325.5453816911267,633.0267435383308,0.03626175610121848
total_words,hac,mo_12,-1540.3887378015788,1653.2865103896597,0.3514848026902777
total_words,wls_sqrt_n,const,17071.422694008346,1746.7697935332264,1.4683195469498064e-22
total_words,wls_sqrt_n,time,116.55301944946555,59.191409272024806,0.04894313063271028
total_words,wls_sqrt_n,post_0,-823.7521915358452,678.9908250769361,0.2250530699772274
total_words,wls_sqrt_n,time_post_0,-132.76678071701406,74.16861960525902,0.07344317941225807
total_words,wls_sqrt_n,post_1,457.4374130401104,706.280448448902,0.5171977201795279
total_words,wls_sqrt_n,time_post_1,11.809803573343235,66.3779045588339,0.8587876163791099
total_words,wls_sqrt_n,mo_2,1074.8672189125828,438.76586728751255,0.014295494732255635
total_words,wls_sqrt_n,mo_3,-575.0803411496877,362.70449165746453,0.1128450347088449
total_words,wls_sqrt_n,mo_4,-1013.6416407382421,663.6040975362602,0.12664182638427618
total_words,wls_sqrt_n,mo_5,-1205.7865217774784,518.814313127033,0.020119084026936653
total_words,wls_sqrt_n,mo_6,-2962.4242791013567,626.8589187647359,2.2918524785429157e-06
total_words,wls_sqrt_n,mo_7,-456.67620105341905,435.1580744921487,0.2939715215079568
total_words,wls_sqrt_n,mo_8,-1552.5619493067716,552.2528142164412,0.004933797555685026
total_words,wls_sqrt_n,mo_9,-2060.0008415161064,348.0416846555331,3.242326590361823e-09
total_words,wls_sqrt_n,mo_10,-2146.6327344476704,831.6522799371196,0.00984671714041279
total_words,wls_sqrt_n,mo_11,-1839.4078255838463,985.0699746575699,0.061861595238206044
total_words,wls_sqrt_n,mo_12,-2335.3097296321903,1664.8823075130883,0.16071002349024555
total_words,sarimax,const,15097.886954059084,6802.522020640736,0.026455830965400964
total_words,sarimax,time,160.2968167980544,167.0566179969917,0.33728885982885715
total_words,sarimax,post_0,-1728.3346625396418,1157.1910023396306,0.1352905548830574
total_words,sarimax,time_post_0,-107.99742744326949,186.39125599882667,0.5623108578660727
total_words,sarimax,post_1,-1191.5820132941064,1260.4517563742227,0.34447457319114705
total_words,sarimax,time_post_1,57.7182540261277,78.14513230825746,0.46014790872292943
total_words,sarimax,mo_2,2662.2011218293446,1679.4907387626229,0.11293815769612767
total_words,sarimax,mo_3,-130.0997165445649,3066.3452579219884,0.9661572945063609
total_words,sarimax,mo_4,-569.5585078672946,1751.9699845551136,0.745108384352783
total_words,sarimax,mo_5,-916.599933287302,3446.0446426554126,0.7902499234398644
total_words,sarimax,mo_6,-2734.511857000837,2687.012856665115,0.3088313618117784
total_words,sarimax,mo_7,74.01386592090955,2148.9509648255885,0.9725248046797798
total_words,sarimax,mo_8,-1112.3595505441697,1801.868859541343,0.5370127469783519
total_words,sarimax,mo_9,-1950.7801542250988,1737.2913166323276,0.26148590024252094
total_words,sarimax,mo_10,-1632.48265997879,1315.8333127758056,0.21473674079282978
total_words,sarimax,mo_11,-1343.6617362582203,1992.3949443025983,0.5000600459572156
total_words,sarimax,mo_12,-1517.6532594014448,1457.4467361037873,0.2977318885252832
total_words,sarimax,ar.L1,0.6897320746542942,0.20754624949014722,0.0008896898638918416
total_words,sarimax,ma.L1,-0.9992878146532643,0.339790004683943,0.003272620622087271
total_words,sarimax,sigma2,1939899.7791739176,7.383760501270937,0.0
unique_words,ols,const,2477.565122920009,154.46208131625207,5.623168251710366e-18
unique_words,ols,time,9.185119754734401,5.223862420244926,0.08719619883314572
unique_words,ols,post_0,-247.9262508302732,117.69369418489548,0.04219299261814123
unique_words,ols,time_post_0,11.803478530103554,9.312777228650294,0.21313187714977003
unique_words,ols,post_1,-346.22019979119165,129.86675277018782,0.011423623149262438
unique_words,ols,time_post_1,13.959248045473235,11.144394900962345,0.21843453003687932
unique_words,ols,mo_2,188.45233729704069,121.24702733398722,0.1288649550564073
unique_words,ols,mo_3,-24.456898863745323,129.77977689270625,0.8515828292347527
unique_words,ols,mo_4,-49.3513824307247,130.15572968709301,0.7067876460515153
unique_words,ols,mo_5,-59.82277790806785,130.69206487055217,0.6498912339890859
unique_words,ols,mo_6,-134.84946894733866,131.38681836305966,0.3115716962624035
unique_words,ols,mo_7,-8.684452228636502,131.97132792616623,0.9478966897165568
unique_words,ols,mo_8,-47.28688008138397,131.7317172231212,0.7217192168509278
unique_words,ols,mo_9,-81.48733713101132,119.7504618818177,0.5005563170928833
unique_words,ols,mo_10,-114.77920287355391,131.72384964126553,0.3893304525429929
unique_words,ols,mo_11,-55.451287356704086,130.60374287872435,0.6736721795740173
unique_words,ols,mo_12,-174.53928631699728,120.8673977229196,0.15737049650141155
unique_words,hc1,const,2477.565122920009,78.8884916333134,1.6801589425700217e-216
unique_words,hc1,time,9.185119754734401,2.9006530092948766,0.0015424840799287234
unique_words,hc1,post_0,-247.9262508302732,97.61627486481206,0.011091445914759713
unique_words,hc1,time_post_0,11.803478530103554,7.662800160185688,0.12347238190009013
unique_words,hc1,post_1,-346.22019979119165,139.03075902565297,0.012765623326316108
unique_words,hc1,time_post_1,13.959248045473235,14.080498022318624,0.3214957667773487
unique_words,hc1,mo_2,188.45233729704069,183.55789036297847,0.30457855415928536
unique_words,hc1,mo_3,-24.456898863745323,127.08289489291926,0.8473909888649556
unique_words,hc1,mo_4,-49.3513824307247,141.7361943748051,0.7276961361346834
unique_words,hc1,mo_5,-59.82277790806785,141.20652735681577,0.6718178172111607
unique_words,hc1,mo_6,-134.84946894733866,170.69483975678463,0.42952590184567685
unique_words,hc1,mo_7,-8.684452228636502,138.44905389119944,0.9499841359598797
unique_words,hc1,mo_8,-47.28688008138397,129.32130922142844,0.714623124619088
unique_words,hc1,mo_9,-81.48733713101132,111.9726152496926,0.4667706482614893
unique_words,hc1,mo_10,-114.77920287355391,145.45535387777846,0.4300520225923793
unique_words,hc1,mo_11,-55.451287356704086,152.39267893123753,0.7159542876704516
unique_words,hc1,mo_12,-174.53928631699728,143.5104671656943,0.22390381795450442
unique_words,hac,const,2477.565122920009,54.75694472160951,0.0
unique_words,hac,time,9.185119754734401,2.07083080497284,9.186918647989923e-06
unique_words,hac,post_0,-247.9262508302732,69.87806512743093,0.00038819193275553695
unique_words,hac,time_post_0,11.803478530103554,6.111119822444607,0.05342426990181026
unique_words,hac,post_1,-346.22019979119165,142.1943315413264,0.014898447172418502
unique_words,hac,time_post_1,13.959248045473235,9.935644926186669,0.16003124708046246
unique_words,hac,mo_2,188.45233729704069,185.41002373632523,0.3094348657547329
unique_words,hac,mo_3,-24.456898863745323,102.43361370692584,0.8112928298170108
unique_words,hac,mo_4,-49.3513824307247,125.32735441662385,0.6937436082031903
unique_words,hac,mo_5,-59.82277790806785,117.19928516729792,0.6097457807673398
unique_words,hac,mo_6,-134.84946894733866,141.18808929638126,0.3395245329476594
unique_words,hac,mo_7,-8.684452228636502,115.77563841951047,0.9402059198541622
unique_words,hac,mo_8,-47.28688008138397,108.40287695586848,0.6626812871715033
unique_words,hac,mo_9,-81.48733713101132,96.00450780804783,0.3960000630972824
unique_words,hac,mo_10,-114.77920287355391,109.99141002001409,0.2967034546033319
unique_words,hac,mo_11,-55.451287356704086,107.14174827964142,0.6047717829112911
unique_words,hac,mo_12,-174.53928631699728,117.78368700233422,0.13837675509222083
unique_words,wls_sqrt_n,const,2585.0190839339366,128.756421507096,1.1769948376343471e-89
unique_words,wls_sqrt_n,time,4.694325608464524,5.057879209564899,0.35334463335536204
unique_words,wls_sqrt_n,post_0,-130.08261754103845,74.72016288098345,0.08169574522887599
unique_words,wls_sqrt_n,time_post_0,11.405896109706969,6.784611394961683,0.09273530917747741
unique_words,wls_sqrt_n,post_1,-202.23365849883405,93.55741156476452,0.030649056380776203
unique_words,wls_sqrt_n,time_post_1,6.502397014389599,8.401534620514003,0.43895829779810025
unique_words,wls_sqrt_n,mo_2,74.94448103964032,76.90765507292637,0.32982143118672813
unique_words,wls_sqrt_n,mo_3,-22.7163011551268,75.60772183677386,0.7638343218661288
unique_words,wls_sqrt_n,mo_4,-46.77224550148412,92.48650398024361,0.6130534484145795
unique_words,wls_sqrt_n,mo_5,-32.23593964391367,93.02050763203498,0.7289319775670174
unique_words,wls_sqrt_n,mo_6,-133.15454403622152,142.63931472548853,0.35055917957580773
unique_words,wls_sqrt_n,mo_7,-15.788388846295163,76.66747435889505,0.8368429842333938
unique_words,wls_sqrt_n,mo_8,-41.84434601803423,78.1188584015557,0.592200646992538
unique_words,wls_sqrt_n,mo_9,-73.76314074001803,64.60693535793766,0.253569713577385
unique_words,wls_sqrt_n,mo_10,-117.26163789690872,100.64929453589279,0.24399804127174818
unique_words,wls_sqrt_n,mo_11,-65.07033296325122,146.71226308286572,0.6573871422793429
unique_words,wls_sqrt_n,mo_12,-164.12233665685926,100.40650954060352,0.10213740663460996
unique_words,sarimax,const,2694.6738875325736,450.139475443623,2.1465670036125515e-09
unique_words,sarimax,time,2.6909147502158652,13.437629353655101,0.841283349438379
unique_words,sarimax,post_0,-202.64592665213124,161.4698364984767,0.20947587812364987
unique_words,sarimax,time_post_0,19.422946391435506,13.809773288383049,0.15958644295660973
unique_words,sarimax,post_1,-378.2626784000872,119.98047138111528,0.0016176682588701153
unique_words,sarimax,time_post_1,12.915444764784878,9.307294186512184,0.16523782228320472
unique_words,sarimax,mo_2,170.93971037992537,122.45063528343829,0.16271788024549927
unique_words,sarimax,mo_3,-97.57994957146181,213.31584864844143,0.6473523000469457
unique_words,sarimax,mo_4,-27.553395513535,149.9372986772327,0.8541969363383972
unique_words,sarimax,mo_5,-113.33724526329273,138.68444431478534,0.41379635516999014
unique_words,sarimax,mo_6,-130.8871922371881,116.25342694647792,0.260217102850161
unique_words,sarimax,mo_7,-38.46067112616719,169.4464620952621,0.820440610320658
unique_words,sarimax,mo_8,-36.34093429458068,153.12185154345914,0.8123981291506432
unique_words,sarimax,mo_9,-114.9161896662644,170.47560225731524,0.50025301178914
unique_words,sarimax,mo_10,-102.07768194418347,137.99461474831128,0.4594685662330026
unique_words,sarimax,mo_11,-83.08862842491858,109.42295913046587,0.4476524820925072
unique_words,sarimax,mo_12,-206.61557000668336,181.9558906914069,0.25615516642912484
unique_words,sarimax,ar.L1,-0.5992097882300357,0.5706927636923833,0.29373230297369857
unique_words,sarimax,ma.L1,0.3769456817555043,0.6417513217426025,0.556955020074672
unique_words,sarimax,sigma2,25108.252810627248,7235.8352872871865,0.0005204839763962618
grading_total_score,ols,const,79.2036154215882,1.4205573012485513,3.0618176264770857e-30
grading_total_score,ols,time,0.0023219735628705607,0.048167970871179605,0.9618944707827475
grading_total_score,ols,post_0,-1.11108489843284,1.0772650180402827,0.3111831393758262
grading_total_score,ols,time_post_0,0.07808132739332252,0.08505284297476372,0.3664422484985504
grading_total_score,ols,post_1,-0.38890267842356074,1.3613176903464181,0.7772252466938552
grading_total_score,ols,time_post_1,0.12852508773271554,0.16369057382633048,0.4389468709589626
grading_total_score,ols,mo_2,-0.9102939485924821,1.221383123536442,0.46230264863503173
grading_total_score,ols,mo_3,-0.3997640534779201,1.2275843225867114,0.747109621632389
grading_total_score,ols,mo_4,-0.3269716550278048,1.2362092166528975,0.7933354587418884
grading_total_score,ols,mo_5,-0.6816833940627962,1.2472075245484662,0.5890052252611776
grading_total_score,ols,mo_6,-3.626956174074863,1.3619861634532364,0.012692971815565297
grading_total_score,ols,mo_7,-0.5066027942703739,1.3710973857390172,0.7145444479469557
grading_total_score,ols,mo_8,0.22527329058088696,1.2518557523908111,0.8584866897767592
grading_total_score,ols,mo_9,-2.3110320404807023,1.2052817713292723,0.06543855273801265
grading_total_score,ols,mo_10,-1.1527891249041176,1.362747254185856,0.40476324664986496
grading_total_score,ols,mo_11,-2.7238761490598398,1.3485183929777456,0.053055435753759574
grading_total_score,ols,mo_12,-0.6477284759521353,1.2163856034519291,0.5985788082335992
grading_total_score,hc1,const,79.2036154215882,0.8320161231577916,0.0
grading_total_score,hc1,time,0.0023219735628705607,0.03120115758551367,0.9406766181644503
grading_total_score,hc1,post_0,-1.11108489843284,1.1014593141548652,0.3130998525452543
grading_total_score,hc1,time_post_0,0.07808132739332252,0.07756003267859739,0.3140687824397349
grading_total_score,hc1,post_1,-0.38890267842356074,1.3369452791103258,0.771136212657639
grading_total_score,hc1,time_post_1,0.12852508773271554,0.166277090425042,0.4395476628477537
grading_total_score,hc1,mo_2,-0.9102939485924821,0.8927356800058944,0.30788597319007993
grading_total_score,hc1,mo_3,-0.3997640534779201,0.5090231463827385,0.4322452492963892
grading_total_score,hc1,mo_4,-0.3269716550278048,0.7015513017042051,0.6411657635714308
grading_total_score,hc1,mo_5,-0.6816833940627962,0.7251586522857574,0.3471933266813887
grading_total_score,hc1,mo_6,-3.626956174074863,1.3422049592901804,0.006887460708870516
grading_total_score,hc1,mo_7,-0.5066027942703739,1.1111659921761237,0.6484475101655054
grading_total_score,hc1,mo_8,0.22527329058088696,0.797301442033065,0.7775258824284825
grading_total_score,hc1,mo_9,-2.3110320404807023,1.0408960817511042,0.026402941607500056
grading_total_score,hc1,mo_10,-1.1527891249041176,0.9898529024327263,0.24417831122744915
grading_total_score,hc1,mo_11,-2.7238761490598398,1.2654938484630427,0.03136417300515677
grading_total_score,hc1,mo_12,-0.6477284759521353,1.7620785081502435,0.7131764173225458
grading_total_score,hac,const,79.2036154215882,0.5386839269065145,0.0
grading_total_score,hac,time,0.0023219735628705607,0.020822277924559672,0.9112088382330997
grading_total_score,hac,post_0,-1.11108489843284,0.83046076798368,0.18092454724225304
grading_total_score,hac,time_post_0,0.07808132739332252,0.05810376031608541,0.179004751181144
grading_total_score,hac,post_1,-0.38890267842356074,0.8618375298046622,0.6518106368871198
grading_total_score,hac,time_post_1,0.12852508773271554,0.11030782052091058,0.243958535105522
grading_total_score,hac,mo_2,-0.9102939485924821,0.6962546813794034,0.19107174021096562
grading_total_score,hac,mo_3,-0.3997640534779201,0.38426895433119324,0.29818959356388475
grading_total_score,hac,mo_4,-0.3269716550278048,0.5758821882306306,0.5701875857002823
grading_total_score,hac,mo_5,-0.6816833940627962,0.5706721383921766,0.23227180568093153
grading_total_score,hac,mo_6,-3.626956174074863,1.0304371378890473,0.00043183513382601775
grading_total_score,hac,mo_7,-0.5066027942703739,0.8461639524304694,0.5493694606739723
grading_total_score,hac,mo_8,0.22527329058088696,0.6529395213720299,0.7300838289985239
grading_total_score,hac,mo_9,-2.3110320404807023,0.7813087642452478,0.0030974407270740463
grading_total_score,hac,mo_10,-1.1527891249041176,0.8279422169121489,0.16381505592434153
grading_total_score,hac,mo_11,-2.7238761490598398,1.0795326911506047,0.01162924656718575
grading_total_score,hac,mo_12,-0.6477284759521353,1.4762907662825258,0.6608397960687145
grading_total_score,wls_sqrt_n,const,80.25805386354894,1.9627948328583484,0.0
grading_total_score,wls_sqrt_n,time,-0.05385182795429877,0.06948610444147083,0.4383388346057111
grading_total_score,wls_sqrt_n,post_0,0.33347548509983316,0.9752812418414565,0.7324054472110949
grading_total_score,wls_sqrt_n,time_post_0,0.05713877323929273,0.09094695363540015,0.5298304607548732
grading_total_score,wls_sqrt_n,post_1,0.3501461507450365,1.1264308457024508,0.7559179488104434
grading_total_score,wls_sqrt_n,time_post_1,0.26302074604461456,0.13740567402805628,0.055595716757969905
grading_total_score,wls_sqrt_n,mo_2,-0.5914409115305546,0.8005388821973107,0.4600263387504815
grading_total_score,wls_sqrt_n,mo_3,-0.07203403264304686,0.5139753218574087,0.8885408746248716
grading_total_score,wls_sqrt_n,mo_4,-0.013864697455460373,0.6927389335653079,0.9840319505707352
grading_total_score,wls_sqrt_n,mo_5,-0.2826245485117642,0.821157657936457,0.7307122905685901
grading_total_score,wls_sqrt_n,mo_6,-2.894790530456646,1.7140979313777955,0.0912553096990424
grading_total_score,wls_sqrt_n,mo_7,0.12469715598639253,0.9472890984557583,0.8952723695408382
grading_total_score,wls_sqrt_n,mo_8,0.6161226353150226,0.6516475728777291,0.3444116150599581
grading_total_score,wls_sqrt_n,mo_9,-1.4257739125261926,1.2967124371741099,0.27153706127597954
grading_total_score,wls_sqrt_n,mo_10,-0.4526685991692716,0.7930272252158482,0.5681278205892955
grading_total_score,wls_sqrt_n,mo_11,-2.3979532831165105,1.3584580117301037,0.07752976276873892
grading_total_score,wls_sqrt_n,mo_12,-0.9692111286739191,1.5618962537294014,0.5349056872682864
grading_total_score,sarimax,const,86.81651130957357,5.758697802027374,2.3395414558745474e-51
grading_total_score,sarimax,time,-0.22900673450680353,0.18696783210862897,0.22063338411677258
grading_total_score,sarimax,post_0,0.3819516720418625,1.6767804449307744,0.8198104959690243
grading_total_score,sarimax,time_post_0,0.3132384441152309,0.17342026142892508,0.07088101141853442
grading_total_score,sarimax,post_1,-0.9032384301443893,1.3771557480836498,0.5119062351561359
grading_total_score,sarimax,time_post_1,0.19866384702356046,0.15965020408469852,0.2133635973062381
grading_total_score,sarimax,mo_2,-1.8325549604464006,1.2748803393010792,0.15059502225195634
grading_total_score,sarimax,mo_3,-0.5775811911395887,2.070131743936092,0.7802394736667834
grading_total_score,sarimax,mo_4,-0.8693780493528828,1.6044709088376825,0.5879237812905613
grading_total_score,sarimax,mo_5,-0.9973114792747405,2.4846744994095147,0.6881365712481051
grading_total_score,sarimax,mo_6,-4.11665649465962,1.8145704113747705,0.02328856763625956
grading_total_score,sarimax,mo_7,-0.22169786674882638,1.6996504612156793,0.8962204344194021
grading_total_score,sarimax,mo_8,0.06864950156845376,1.8797307813752986,0.9708669963563425
grading_total_score,sarimax,mo_9,-1.708616381352062,1.8543054916421884,0.35682493848802244
grading_total_score,sarimax,mo_10,-1.0789379334446416,2.0522974980172033,0.5990813798580126
grading_total_score,sarimax,mo_11,-2.857910292256056,1.8219478350039402,0.11674079900498839
grading_total_score,sarimax,mo_12,-2.299979621859951,1.8017800764770306,0.20177738488077823
grading_total_score,sarimax,ar.L1,-0.6273817930699943,0.14101881460306367,8.630210187738385e-06
grading_total_score,sarimax,ma.L1,1.0011192813696796,9.48443636759228,0.9159363000029744
grading_total_score,sarimax,sigma2,1.0999571830990698,10.511025265858303,0.9166551697467756
num_references,ols,const,24.63759910455143,5.072664499653699,2.3244173453291267e-05
num_references,ols,time,0.6671482928672399,0.1715560299617907,0.0004165115022596041
num_references,ols,post_0,-5.214052748011635,3.8651597805577507,0.18576543154233585
num_references,ols,time_post_0,-0.508060984011038,0.3058394269868432,0.10535883970257194
num_references,ols,post_1,-0.7542218810183043,4.264933249953051,0.8606232059056599
num_references,ols,time_post_1,-0.05597277983127924,0.36599128991721847,0.8793037480002742
num_references,ols,mo_2,4.316541785051754,3.9818542259986063,0.2855482208106946
num_references,ols,mo_3,2.659003746082572,4.262076889076211,0.5366430799636428
num_references,ols,mo_4,2.2459577817400955,4.2744234946468485,0.6024982089461502
num_references,ols,mo_5,6.749323749651253,4.29203719259695,0.12457818411911961
num_references,ols,mo_6,-10.643418141969349,4.314853480888686,0.018530095001848483
num_references,ols,mo_7,2.5482139366641956,4.334049265933224,0.5602348392669094
num_references,ols,mo_8,-0.392494565804256,4.3261802491705605,0.9282136944049411
num_references,ols,mo_9,-1.1811993456848784,3.9327057594239183,0.7656357108034957
num_references,ols,mo_10,-1.1711762956766876,4.325921871173596,0.7881414880180228
num_references,ols,mo_11,-0.2216820513948886,4.289136624194233,0.95906578354298
num_references,ols,mo_12,-5.463281044595796,3.969386870679619,0.17721336971391188
num_references,hc1,const,24.63759910455143,7.917534976035915,0.001859652459806914
num_references,hc1,time,0.6671482928672399,0.24304217995197477,0.006051278763119756
num_references,hc1,post_0,-5.214052748011635,3.3579992912417747,0.12048861231266084
num_references,hc1,time_post_0,-0.508060984011038,0.3755548706012174,0.17611072193717425
num_references,hc1,post_1,-0.7542218810183043,4.710159771122181,0.872781345849802
num_references,hc1,time_post_1,-0.05597277983127924,0.4187165115175651,0.8936579692210295
num_references,hc1,mo_2,4.316541785051754,5.357368557609986,0.42040401442044617
num_references,hc1,mo_3,2.659003746082572,3.735550765174728,0.47658221466135364
num_references,hc1,mo_4,2.2459577817400955,5.140531846488197,0.6621754889374671
num_references,hc1,mo_5,6.749323749651253,5.058932779252856,0.18215803246599238
num_references,hc1,mo_6,-10.643418141969349,3.670674644278289,0.003736618873469806
num_references,hc1,mo_7,2.5482139366641956,3.905617860929067,0.5141119809392135
num_references,hc1,mo_8,-0.392494565804256,3.6972620380801926,0.9154568601741424
num_references,hc1,mo_9,-1.1811993456848784,4.310850220067151,0.7840799179786195
num_references,hc1,mo_10,-1.1711762956766876,4.3878452126505145,0.7895355563769255
num_references,hc1,mo_11,-0.2216820513948886,5.1671331561285765,0.9657793914563244
num_references,hc1,mo_12,-5.463281044595796,4.521680638537702,0.2269544811214783
num_references,hac,const,24.63759910455143,3.8012936192556195,9.089208960337168e-11
num_references,hac,time,0.6671482928672399,0.11219700326312945,2.7440188343496608e-09
num_references,hac,post_0,-5.214052748011635,2.836717365432987,0.06605377086240136
num_references,hac,time_post_0,-0.508060984011038,0.3156277009820412,0.10746677399814605
num_references,hac,post_1,-0.7542218810183043,4.611855385847451,0.8700934435839707
num_references,hac,time_post_1,-0.05597277983127924,0.33363568498453977,0.8667672405235132
num_references,hac,mo_2,4.316541785051754,5.097793768040974,0.39713613296024275
num_references,hac,mo_3,2.659003746082572,3.409386365745414,0.43544571220895467
num_references,hac,mo_4,2.2459577817400955,4.763952726474123,0.6373205760576361
num_references,hac,mo_5,6.749323749651253,4.369737692927831,0.12245263368653823
num_references,hac,mo_6,-10.643418141969349,3.467692383657824,0.0021455481888126566
num_references,hac,mo_7,2.5482139366641956,3.611071245393247,0.48039522619539954
num_references,hac,mo_8,-0.392494565804256,3.419848817319079,0.9086277721412116
num_references,hac,mo_9,-1.1811993456848784,4.1773400435770185,0.7773581257182334
num_references,hac,mo_10,-1.1711762956766876,3.6609645222170824,0.7490371502140107
num_references,hac,mo_11,-0.2216820513948886,3.693585296598769,0.9521412017739308
num_references,hac,mo_12,-5.463281044595796,4.295561067728607,0.20342876107069896
num_references,wls_sqrt_n,const,27.094000464047998,7.302720267484254,0.00020715745042865883
num_references,wls_sqrt_n,time,0.6282335342130633,0.2574139866455186,0.01466462721394007
num_references,wls_sqrt_n,post_0,-3.92768890357901,3.0994166620505528,0.20507131712550997
num_references,wls_sqrt_n,time_post_0,-0.6432124084564628,0.3708830888598025,0.08286971253356215
num_references,wls_sqrt_n,post_1,1.5969169304829791,4.257748464265809,0.70761483295872
num_references,wls_sqrt_n,time_post_1,0.012886243788101397,0.35436012690739593,0.9709914616826429
num_references,wls_sqrt_n,mo_2,1.2315495848981328,3.696305565980176,0.7389954539329675
num_references,wls_sqrt_n,mo_3,1.7966358381035157,2.6136458195290233,0.4918269129056406
num_references,wls_sqrt_n,mo_4,1.9123187265049424,4.099117897329509,0.640843641576714
num_references,wls_sqrt_n,mo_5,6.712576136501962,4.0640337696345155,0.09859514257977492
num_references,wls_sqrt_n,mo_6,-10.747136024668372,2.903508729414909,0.000214387306854492
num_references,wls_sqrt_n,mo_7,1.8358312939724915,3.0269164900403407,0.5441813693716243
num_references,wls_sqrt_n,mo_8,-0.7275913748498368,2.8147957815589137,0.7960301875289866
num_references,wls_sqrt_n,mo_9,-0.438426387057241,3.008781466897315,0.8841459083358192
num_references,wls_sqrt_n,mo_10,-2.0169489169816757,3.6603943336551295,0.581620258224852
num_references,wls_sqrt_n,mo_11,-1.3742866922404284,4.463901000069412,0.7581837275499044
num_references,wls_sqrt_n,mo_12,-4.405987975361654,3.717509534472899,0.2359388398261949
num_references,sarimax,const,23.48424485964992,27.67244452046134,0.3960755768280251
num_references,sarimax,time,0.5956168755724168,0.866041664163713,0.49161261218949404
num_references,sarimax,post_0,-4.249970097900297,8.510444654063287,0.6175096993901286
num_references,sarimax,time_post_0,-0.48128648879785874,0.9181522654016557,0.600146204023724
num_references,sarimax,post_1,-0.8301832536203754,6.383030396744771,0.8965181732461825
num_references,sarimax,time_post_1,0.048902996827291906,0.4643412134711947,0.916124319656546
num_references,sarimax,mo_2,8.312913713470754,3.9027415770591936,0.03317004472931163
num_references,sarimax,mo_3,6.562702348372851,22.901858799557058,0.774451061765522
num_references,sarimax,mo_4,5.196948174314248,6.360848506237607,0.4139163043870111
num_references,sarimax,mo_5,10.432430142309054,5.317546773993781,0.04977554849568587
num_references,sarimax,mo_6,-7.456757196441863,8.326153214469738,0.3704757801590811
num_references,sarimax,mo_7,6.163493020312037,6.188103616255412,0.31923901000795785
num_references,sarimax,mo_8,3.0458656142154235,6.725503157271574,0.6506330391411869
num_references,sarimax,mo_9,4.315720821670732,6.0418605997434724,0.4750396667101646
num_references,sarimax,mo_10,2.314369361624847,4.496913529601256,0.606792518896911
num_references,sarimax,mo_11,3.062009382028359,3.3292540793531007,0.3577147305342815
num_references,sarimax,mo_12,-0.7127664788822862,4.292443418795487,0.868116456298185
num_references,sarimax,ar.L1,-0.7210920567488401,0.2673182673764151,0.006986147587175999
num_references,sarimax,ma.L1,0.9988657490830556,6.288359168469138,0.8737920794137815
num_references,sarimax,sigma2,21.386678806676105,133.3348954820093,0.8725673981549892
equation_count,ols,const,14.057212401595892,10.317679705604862,0.1815227788019707
equation_count,ols,time,1.2575127002806277,0.3489409104094596,0.0009408105858815281
equation_count,ols,post_0,-16.4876044518162,7.861643644972646,0.043060334961564806
equation_count,ols,time_post_0,-1.0438196995788527,0.6220701663221361,0.10201376250861287
equation_count,ols,post_1,0.8938720841888093,8.674773433528685,0.9185009582095183
equation_count,ols,time_post_1,-0.15659228992633434,0.7444176339012413,0.8345763652663496
equation_count,ols,mo_2,1.53173579647747,8.098997389058052,0.8510558451687654
equation_count,ols,mo_3,0.14760205624455502,8.668963663012052,0.9865094960315627
equation_count,ols,mo_4,-4.400071527948029,8.694076366944662,0.6158718739715713
equation_count,ols,mo_5,-3.1361955183990196,8.72990221229533,0.7215086023854564
equation_count,ols,mo_6,2.418206085724485,8.776310003443541,0.7844784556003558
equation_count,ols,mo_7,-3.433804398267407,8.815353776553454,0.6991823927479989
equation_count,ols,mo_8,4.937101996786247,8.79934838243351,0.5782218174747247
equation_count,ols,mo_9,-2.259250702015773,7.9990305696135815,0.7792232754831332
equation_count,ols,mo_10,-2.40857425284473,8.798822847694158,0.7858502889322763
equation_count,ols,mo_11,-0.2822058322049288,8.72400252471586,0.9743730525556195
equation_count,ols,mo_12,4.104382978286807,8.07363908299108,0.6142963003416472
equation_count,hc1,const,14.057212401595892,10.89699472718275,0.19704781587521358
equation_count,hc1,time,1.2575127002806277,0.3233705286338216,0.00010075471047439112
equation_count,hc1,post_0,-16.4876044518162,6.843061397404121,0.01597920741314581
equation_count,hc1,time_post_0,-1.0438196995788527,0.5276860375494877,0.047916582579144544
equation_count,hc1,post_1,0.8938720841888093,8.557449800883541,0.9168079377767228
equation_count,hc1,time_post_1,-0.15659228992633434,0.8739572322773737,0.8577993922006673
equation_count,hc1,mo_2,1.53173579647747,9.113965508688896,0.8665323867393703
equation_count,hc1,mo_3,0.14760205624455502,6.230533519949512,0.9810997907991759
equation_count,hc1,mo_4,-4.400071527948029,5.720279447977254,0.44177121019152576
equation_count,hc1,mo_5,-3.1361955183990196,6.11274241108587,0.6079102780058228
equation_count,hc1,mo_6,2.418206085724485,9.842741907453771,0.8059267106960402
equation_count,hc1,mo_7,-3.433804398267407,4.555012120880926,0.45093817464570196
equation_count,hc1,mo_8,4.937101996786247,4.640772581010675,0.287395086048151
equation_count,hc1,mo_9,-2.259250702015773,5.588162407216701,0.6859978305245189
equation_count,hc1,mo_10,-2.40857425284473,6.347529994863147,0.7043532596239486
